alt,src,price,target,store,clothesType,clothesColor
Camiseta manga sisa crema claro con estampado delantero,https://koaj.ec/109820-home_default/camiseta-sin-mangas-estampada-en-frente.jpg,$11.90,mujer,Koaj,camiseta,crema
Jean 90S azul claro tiro alto con ajuste holgado,https://koaj.ec/109579-home_default/jean-90s.jpg,$27.90,mujer,Koaj,jean,azul claro
Camiseta azul clara manga corta con estampado de la Bella y la Bestia,https://koaj.ec/112249-home_default/camiseta-manga-corta-de-reloj-din-don.jpg,$9.90,mujer,Koaj,camiseta,azul
Camiseta gris medio crop top manga sisa con estampado delantero,https://koaj.ec/108410-home_default/camiseta-manga-sisa-estampada-en-frente.jpg,$9.90,mujer,Koaj,camiseta,gris medio
Jean Boyfriend tiro alto azul intenso con rotos,https://koaj.ec/107466-home_default/jean-boyfriend.jpg,$27.90,mujer,Koaj,jean,azul
Jean Slim tiro bajo azul medio con detalles en láser,https://koaj.ec/89020-home_default/jean-slim-con-laser.jpg,$15.16,mujer,Koaj,jean,azul medio
Leggins largos negros con estampado y cortes laterales,https://koaj.ec/78451-home_default/leggins-largos-con-cortes-y-estampado.jpg,$20.90,mujer,Koaj,legging,negro
Camiseta manga corta crema clara con diseño de Escandalosos,https://koaj.ec/139041-home_default/camiseta-manga-corta-estampada-de-escandalosos.jpg,$12.90,mujer,Koaj,camiseta,crema
Blusa a rayas azules,https://koaj.ec/137097-home_default/blusa-a-rayas-azules.jpg,$28.90,mujer,Koaj,blusa,azul
Jean skinny azul intenso con 5 bolsillos y tiro bajo,https://koaj.ec/91160-home_default/jean-skinny-fit.jpg,$27.90,hombre,Koaj,jean,azul
Jean Slim tiro bajo azul medio con detalles en láser,https://koaj.ec/89020-home_default/jean-slim-con-laser.jpg,$15.16,hombre,Koaj,jean,azul medio
Jean skinny tiro bajo gris oscuro con estampados de Snoopy y rotos,https://koaj.ec/81693-home_default/jean-skinny-con-rotos-y-estampado-de-snoopy.jpg,$27.90,hombre,Koaj,jean,gris oscuro
Camiseta azul intensa manga corta con estampado de Tortugas Ninja,https://koaj.ec/138662-home_default/camiseta-manga-corta-estampado-de-tortugas-ninja.jpg,$12.90,hombre,Koaj,camiseta,azul
"Camiseta manga corta, color crema con estampado control remoto en frente.",https://koaj.ec/138575-home_default/camiseta-manga-corta-color-crema-con-estampado-control-remoto-en-frente.jpg,$11.90,hombre,Koaj,camiseta,crema
Camiseta manga corta crema clara con estampado de Beavis & Butthead,https://koaj.ec/137717-home_default/camiseta-crema-manga-corta-con-estampado-de-beavis-butthead.jpg,$12.90,hombre,Koaj,camiseta,crema
Buzo negro con capota y letras blancas estampadas en frente,https://koaj.ec/137591-home_default/buzo-basico-cerrado-con-capota-estampado.jpg,$28.90,hombre,Koaj,buzo,negro
Camiseta crema clara cuello redondo con estampado de Rick & Morty,https://koaj.ec/137628-home_default/camiseta-con-estampado-en-frente-de-rick-morty.jpg,$12.90,hombre,Koaj,camiseta,crema
Camiseta manga corta verde con diseños de Snoopy estampados,https://koaj.ec/137558-home_default/camiseta-verde-manga-corta-para-hombre-con-estampado-de-snoopy.jpg,$11.90,hombre,Koaj,camiseta,verde
Jean azul oscuro skinny fit tiro bajo con costuras en contraste,https://koaj.ec/137468-home_default/jean-skinny-fit.jpg,$27.90,hombre,Koaj,jean,azul oscuro
Camiseta manga corta azul oscuro con estampado de Bob Esponja,https://koaj.ec/img/p/es-default-home_default.jpg,$11.90,hombre,Koaj,camiseta,azul oscuro
Blusa azul claro cuello alto con recogido,https://koaj.ec/133594-home_default/blusa-azul-claro-cuello-alto-con-recogido.jpg,$28.90,mujer,Koaj,blusa,azul claro
Blusa crema suave de manga larga y espalda escotada,https://koaj.ec/133589-home_default/blusa-crema-suave-de-manga-larga-y-espalda-escotada.jpg,$28.90,mujer,Koaj,blusa,crema
Camiseta crema claro manga corta con estampado en frente,https://koaj.ec/132921-home_default/camiseta-crema-claro-manga-corta-con-estampado-en-frente.jpg,$10.90,mujer,Koaj,camiseta,crema
Short en jean azul intenso tiro alto y bolsillos funcionales,https://koaj.ec/131408-home_default/short-denim-tiro-alto.jpg,$25.90,mujer,Koaj,jean,azul
Pantalón gris jogger con estampados de letras en frente,https://koaj.ec/133315-home_default/jogger-masculino-con-elastico-y-cordon-con-estampado-en-frente.jpg,$32.90,hombre,Koaj,joggers,gris
Camiseta gris cuello redondo con estampado college de Yale,https://koaj.ec/132613-home_default/camiseta-manga-ranglan-corta-estampado-de-yale-university.jpg,$11.90,hombre,Koaj,camiseta,gris
"Camiseta manga corta, color azul oscuro estampado NASA",https://koaj.ec/131524-home_default/camiseta-manga-corta-color-azul-oscuro-estampado-nasa.jpg,$11.90,hombre,Koaj,camiseta,azul oscuro
Jean slim tiro bajo azul intenso con ajuste ceñido,https://koaj.ec/126500-home_default/jean-slim.jpg,$27.90,hombre,Koaj,jean,azul
Camiseta verde oversize con manga corta y estampados localizados,https://koaj.ec/121781-home_default/camiseta-manga-corta-con-estampado.jpg,$11.90,hombre,Koaj,camiseta,verde
Camiseta azul clara cuello redondo con estampados coloridos,https://koaj.ec/121251-home_default/camiseta-manga-corta-estampada.jpg,$11.90,hombre,Koaj,camiseta,azul
Suéter unicolor cuello alto con cremallera en frente,https://koaj.ec/118682-home_default/sueter-cuello-alto-unicolor.jpg,$35.90,hombre,Koaj,sueter,crema
Jean slim gris oscuro tiro bajo con ajuste muy ceñido,https://koaj.ec/116427-home_default/jean-slim.jpg,$27.90,hombre,Koaj,jean,gris oscuro
Buzo crema con capota y diseño de letras estampado en frente,https://koaj.ec/126936-home_default/buzo-con-capota-estampado.jpg,$27.90,mujer,Koaj,buzo,crema
Jean jegging azul medio tiro súper alto con rotos en frente,https://koaj.ec/126027-home_default/jean-jegging-super-alto.jpg,$27.90,mujer,Koaj,jean,azul medio
Camiseta manga corta azul intenso con estampados delanteros,https://koaj.ec/113015-home_default/camiseta-cuello-redondo-manga-corta-con-estampado-en-frente.jpg,$11.90,hombre,Koaj,camiseta,azul
Camiseta kaky claro manga corta con estampados de letras y colores,https://koaj.ec/111912-home_default/camiseta-manga-corta-estampada.jpg,$11.90,hombre,Koaj,camiseta,kaky
Jean azul medio Slim con detalles de corrugado en frente,https://koaj.ec/111639-home_default/jean-slim.jpg,$27.90,hombre,Koaj,jean,azul medio
Suéter tejido unicolor con cuello alto y cremallera,https://koaj.ec/111512-home_default/sueter-cuello-alto-con-cremallera.jpg,$35.90,hombre,Koaj,sueter,crema
Suéter tejido unicolor con cuello alto y cremallera,https://koaj.ec/111503-home_default/sueter-cuello-alto-con-cremallera.jpg,$35.90,hombre,Koaj,sueter,crema
Camiseta manga corta verde con estampado y puños en contraste,https://koaj.ec/109667-home_default/camiseta-manga-corta-con-punos-en-contraste-y-estampado-en-frente.jpg,$11.90,hombre,Koaj,camiseta,verde
Camiseta polo rosada manga corta con cuello tejido,https://koaj.ec/110471-home_default/camiseta-polo-unicolor-con-cuello-tejido.jpg,$23.90,hombre,Koaj,camiseta,rosa
Jean 90S azul claro con tiro bajo y 5 bolsillos,https://koaj.ec/103769-home_default/jean-90s.jpg,$27.90,hombre,Koaj,jean,azul claro
Jean skinny azul claro tiro bajo con rotos en frente,https://koaj.ec/102719-home_default/jean-skinny-con-rotos.jpg,$27.90,hombre,Koaj,jean,azul claro
Jean jegging tiro alto negro con 5 bolsillos,https://koaj.ec/116390-home_default/jean-jegging-tiro-alto.jpg,$27.90,mujer,Koaj,jean,negro
Camiseta gris con cuello alto y mangas largas,https://koaj.ec/115007-home_default/camiseta-para-mujer-basica-con-cuello-alto-y-manga-larga-sin-estampado.jpg,$11.90,mujer,Koaj,camiseta,gris
Camiseta manga corta crema clara con estampado de Minions,https://koaj.ec/114647-home_default/camiseta-con-estampado-en-frente-de-minions.jpg,$9.90,mujer,Koaj,camiseta,crema
Chaqueta en jean azul clara con estampado de Snoopy,https://koaj.ec/112564-home_default/chaqueta-jean-snoopy.jpg,$49.90,mujer,Koaj,jean,azul
Jean negro carrot tiro bajo con rotos en frente,https://koaj.ec/100114-home_default/jean-carrot.jpg,$27.90,hombre,Koaj,jean,negro
Jean azul medio súper skinny con tiro bajo,https://koaj.ec/96231-home_default/jean-super-skinny.jpg,$27.90,hombre,Koaj,jean,azul medio
Jean slim azul oscuro tiro bajo con ajuste ceñido,https://koaj.ec/73086-home_default/jean-slim.jpg,$27.90,hombre,Koaj,jean,azul oscuro
Jean súper skinny azul medio tiro alto,https://koaj.ec/67043-home_default/jean-super-skinny.jpg,$27.90,hombre,Koaj,jean,azul medio
Buzo cuello redondo negro con estampado de Snoopy en frente,https://koaj.ec/138958-home_default/buzo-cuello-redondo-con-estampado-de-snoopy.jpg,$32.90,hombre,Koaj,buzo,negro
Camiseta manga corta azul intensa con estampado de Snoopy en frente,https://koaj.ec/138233-home_default/camiseta-azul-oscura-manga-corta-para-hombre-con-estampado-de-snoopy.jpg,$14.90,hombre,Koaj,camiseta,azul
"Camiseta azul oscuro, para hombre con estampado en frente, de Pinky & Cerebro",https://koaj.ec/135901-home_default/camiseta-azul-oscuro-para-hombre-con-estampado-en-frente-de-pinky-cerebro.jpg,$12.90,hombre,Koaj,camiseta,azul oscuro
Camiseta manga corta lila con estampado de Bob Esponja.,https://koaj.ec/135591-home_default/camiseta-manga-corta-lila-con-estampado-de-bob-esponja.jpg,$11.90,hombre,Koaj,camiseta,lila
"Camiseta amarillo quemado manga corta, para hombre,  estampado de Snoopy.",https://koaj.ec/135584-home_default/camiseta-amarillo-quemado-manga-corta-para-hombre-estampado-de-snoopy.jpg,$11.90,hombre,Koaj,camiseta,amarillo
Jean jegging azul oscuro con tiro súper alto,https://koaj.ec/111564-home_default/jean-jegging-super-alto.jpg,$27.90,mujer,Koaj,jean,azul oscuro
Camiseta azul clara manga corta con detalles de costura en frente,https://koaj.ec/110922-home_default/camiseta-manga-corta-estampada-y-costura-en-frente.jpg,$11.90,mujer,Koaj,camiseta,azul
Jean jegging gris oscuro con hilos negros y tiro súper alto,https://koaj.ec/104670-home_default/jean-jegging-super-alto.jpg,$27.90,mujer,Koaj,jean,negro
"Short para mujer en denim, 5 bolsillos, tiro medio, con lavado gris",https://koaj.ec/103046-home_default/short-para-mujer-en-denim-5-bolsillos-tiro-medio-con-lavado-gris.jpg,$13.95,mujer,Koaj,short,gris
Short gris deportivo con contraste blanco en borde inferior,https://koaj.ec/102991-home_default/short-corto-para-mujer-con-sesgo-contraste-en-ruedo-y-estampado-en-frente.jpg,$17.90,mujer,Koaj,short,blanco
Chaqueta acolchada unicolor con cremallera en contraste,https://koaj.ec/93000-home_default/chaqueta-acolchada.jpg,$42.90,mujer,Koaj,chaqueta,crema
Chaqueta acolchada unicolor con cremallera en contraste,https://koaj.ec/92986-home_default/chaqueta-acolchada.jpg,$42.90,mujer,Koaj,chaqueta,crema
Short en tela tiro alto rosado con doblez en bordes,https://koaj.ec/91554-home_default/short-unicolor-tiro-alto.jpg,$11.56,mujer,Koaj,short,rosado
Camiseta manga corta gris con escote y anudado en frente,https://koaj.ec/91105-home_default/camiseta-manga-corta-con-recogido-unicolor.jpg,$4.76,mujer,Koaj,camiseta,gris
Pantalón jogger crema claro con estampado rojo de NASA,https://koaj.ec/89322-home_default/jogger-bordado-en-frente-de-nasa.jpg,$28.90,mujer,Koaj,joggers,rojo
Buzo abierto con cremallera y capota.,https://koaj.ec/130627-home_default/buzo-abierto-con-cremallera-y-capota.jpg,$27.90,hombre,Koaj,buzo,crema
Pantalón jogger gris con letras negras estampadas en frente,https://koaj.ec/128229-home_default/jogger-con-estampado-masculino-pretina-con-elastico-y-salida-de-cordon.jpg,$32.90,hombre,Koaj,joggers,gris
Jean jegging tiro alto azul oscuro con 5 bolsillos,https://koaj.ec/85110-home_default/jean-jegging-tiro-alto.jpg,$27.90,mujer,Koaj,jean,azul oscuro
Jean boyfriend blanco con tiro alto y rotos en frente,https://koaj.ec/84112-home_default/jean-boyfriend.jpg,$27.90,mujer,Koaj,jean,blanco
Jean paperbag azul medio con tiro alto y cierre con botones,https://koaj.ec/83391-home_default/jean-paperbag.jpg,$27.90,mujer,Koaj,jean,azul medio
Jean boyfriend azul intenso tiro alto y corte en borde inferior,https://koaj.ec/62272-home_default/jean-boyfriend.jpg,$19.95,mujer,Koaj,jean,azul
"Jean Jegging tiro alto azul oscuro lavado y láser, costura amarilla clásica",https://koaj.ec/58952-home_default/jegging-tiro-alto.jpg,$27.90,mujer,Koaj,jean,azul oscuro
Buzo cuello redondo negro con estampado de Snoopy en frente,https://koaj.ec/138958-home_default/buzo-cuello-redondo-con-estampado-de-snoopy.jpg,$32.90,mujer,Koaj,buzo,negro
Blusa manga sisa azul clara con estampado en puntos blancos,https://koaj.ec/137266-home_default/blusa-manga-sisa-azul-clara-con-estampado-en-puntos-blancos.jpg,$28.90,mujer,Koaj,blusa,blanco
"Camiseta manga corta, estampado de Chicas Superpoderosas.",https://koaj.ec/139491-home_default/camiseta-manga-corta-estampado-de-chicas-superpoderosas.jpg,$12.90,mujer,Koaj,camiseta,rosa
Camiseta cuello redondo azul intensa con diseños estampados,https://koaj.ec/116097-home_default/camiseta-manga-corta-con-estampado.jpg,$11.90,hombre,Koaj,camiseta,azul
Camiseta kaky oversize con franjas estampadas y bolsillo de parche,https://koaj.ec/115115-home_default/camiseta-manga-corta-con-estampado-y-bolsillo-de-parche.jpg,$11.90,hombre,Koaj,camiseta,kaky
Camiseta cuello redondo gris con botones en el pecho,https://koaj.ec/114805-home_default/camiseta-masculina-con-pechera-y-manga-corta.jpg,$11.90,hombre,Koaj,camiseta,gris
Camiseta negra cuello redondo con textos blancos estampados,https://koaj.ec/114428-home_default/camiseta-para-hombre-manga-corta-con-estampado-sobre-el-frente-y-manga-izquierda.jpg,$11.90,hombre,Koaj,camiseta,blanco
Camiseta azul intenso manga corta con diseños de franjas estampados,https://koaj.ec/113650-home_default/camiseta-manga-corta-estampada-frente.jpg,$9.90,hombre,Koaj,camiseta,azul
Camiseta polo rosado claro con estampado y detalles tejidos,https://koaj.ec/111594-home_default/camiseta-polo-estampada-con-cuello-y-punos-tejidos.jpg,$23.90,hombre,Koaj,camiseta,rosado
Camiseta verde manga corta con estampado en frente,https://koaj.ec/111518-home_default/camiseta-basica-manga-corta-estampada.jpg,$9.90,hombre,Koaj,camiseta,verde
Jean Skinny negro tiro bajo,https://koaj.ec/111381-home_default/jean-skinny-fit.jpg,$27.90,hombre,Koaj,jean,negro
Camiseta gris intenso manga corta con estampado de Hades,https://koaj.ec/110967-home_default/camiseta-manga-corta-estampado-de-hades.jpg,$9.90,hombre,Koaj,camiseta,gris
Blusa rosada manga larga con estampado de puntos y frentes cruzados,https://koaj.ec/124893-home_default/blusa-unicolor-con-manga-larga-y-elastico-en-puno.jpg,$24.90,mujer,Koaj,blusa,rosa
"Buzo con cremallera, con estampado en frente.",https://koaj.ec/124850-home_default/buzo-con-cremallera-con-estampado-en-frente.jpg,$19.90,mujer,Koaj,buzo,crema
Blusa con escotes amplios verde oscura y recogido en busto,https://koaj.ec/118801-home_default/blusa-elastico-en-frente-de-escote-amplio-con-encauchado-en-espalda.jpg,$24.90,mujer,Koaj,blusa,verde
Camiseta gris intensa manga corta con estampado blanco de Mickey,https://koaj.ec/117732-home_default/camiseta-manga-corta-estampada-de-mickey.jpg,$11.90,mujer,Koaj,camiseta,blanco
Camiseta manga corta crema con estampado colorido,https://koaj.ec/108491-home_default/camiseta-estampada-cuello-redondo-manga-corta.jpg,$11.90,hombre,Koaj,camiseta,crema
Camiseta manga corta crema clara con diseños estampados,https://koaj.ec/108452-home_default/camiseta-estampada-cuello-redondo-manga-corta-con-rayas-y-estampado-frente.jpg,$11.90,hombre,Koaj,camiseta,crema
Buzo azul claro con capota y estampados en frente,https://koaj.ec/110555-home_default/buzo-basico-cerrado-con-capota-estampado.jpg,$27.90,hombre,Koaj,buzo,azul claro
Jean gris oscuro súper skinny con rotos localizados,https://koaj.ec/105460-home_default/jean-super-skinny.jpg,$27.90,hombre,Koaj,jean,gris oscuro
Buzo cuello redondo amarillo con estampado New York en frente,https://koaj.ec/104021-home_default/buzo-cuello-redondo-estampado.jpg,$19.90,hombre,Koaj,buzo,amarillo
Bermuda rojo violeta loungewear con estampado de letras y bolsillos,https://koaj.ec/102430-home_default/bermuda-loungewear-con-estampado-en-frente-inferior-con-bolsillo-posterior.jpg,$19.90,hombre,Koaj,bermuda,rojo
Chaqueta unicolor acolchada con capota y cremalleras en contraste,https://koaj.ec/100454-home_default/chaqueta-acolchada-con-capota.jpg,$49.90,hombre,Koaj,chaqueta,crema
Pantalón jogger gris con diseño college de Harvard en frente,https://koaj.ec/97293-home_default/pantalon-con-estampado-en-frente-de-harvard.jpg,$16.45,hombre,Koaj,joggers,gris
Camiseta azul intenso manga corta con estampado del Señor Cara de Papa,https://koaj.ec/95581-home_default/camiseta-manga-corta-estampada-del-senor-cara-de-papa.jpg,$4.95,hombre,Koaj,camiseta,azul
Sobrecamisa ovejera azul medio con diseño de cuadros,https://koaj.ec/111538-home_default/sobrecamisa-ovejera.jpg,$49.90,mujer,Koaj,camisa,azul medio
Buzo cuello redondo crema claro con estampados de Blancanieves,https://koaj.ec/112244-home_default/buzo-estampado-de-princesa-blancanieves.jpg,$19.90,mujer,Koaj,buzo,crema
"Camiseta manga corta, estampado de Chicas Superpoderosas.",https://koaj.ec/113458-home_default/camiseta-manga-corta-estampado-de-chicas-superpoderosas.jpg,$9.90,mujer,Koaj,camiseta,rosa
Jean mom fit azul claro con súper tiro alto,https://koaj.ec/106815-home_default/pantalon-jean-mom.jpg,$27.90,mujer,Koaj,jean,azul claro
Jean 90S azul oscuro tiro alto bota ancha,https://koaj.ec/105777-home_default/jean-90s.jpg,$27.90,mujer,Koaj,jean,azul oscuro
Chaqueta en jean corta azul medio con corte navaja y deshilados,https://koaj.ec/124724-home_default/chaqueta-de-jean.jpg,$49.90,mujer,Koaj,jean,azul medio
Jean Culotte kaky medio tiro alto con diseños en láser,https://koaj.ec/102808-home_default/jean-culotte.jpg,$27.90,mujer,Koaj,jean,kaky
Jean jegging azul claro con rotos en rodillas y tiro súper alto,https://koaj.ec/101606-home_default/jean-jegging-super-alto.jpg,$27.90,mujer,Koaj,jean,azul claro
Camiseta crema claro manga sisa con hombreras y estampado de Barbie,https://koaj.ec/100470-home_default/camiseta-con-hombreras-con-estampado-en-frente-de-barbie.jpg,$7.45,mujer,Koaj,camiseta,crema
Short en jean azul oscuro tiro alto con rotos en frente,https://koaj.ec/99804-home_default/short-denim-tiro-alto.jpg,$25.90,mujer,Koaj,jean,azul oscuro
Blusa azul claro con estampado floral y cuello en V,https://koaj.ec/98971-home_default/blusa-estampada.jpg,$11.56,mujer,Koaj,blusa,azul claro
Jean 90S negro súper tiro alto,https://koaj.ec/98611-home_default/jean-90s.jpg,$27.90,mujer,Koaj,jean,negro
"Jean para mujer, 5 bolsillos, tiro alto con lavado negro",https://koaj.ec/98549-home_default/jean-para-mujer-5-bolsillos-tiro-alto-con-lavado-negro.jpg,$27.90,mujer,Koaj,jean,negro
Buzo azul claro cuello redondo con diseño de letras estampadas,https://koaj.ec/97077-home_default/buzo-cuello-redondo-con-estampado.jpg,$8.45,mujer,Koaj,buzo,azul claro
